station_code,time,temperature,humidity,precipitation,visibility_m,wind_speed_kmh,weather_code,is_fog
NDLS,2023-12-09T22:00,13.8,76,0.0,,8.4,0,False
NDLS,2023-12-09T23:00,13.0,80,0.0,,8.4,0,False
NDLS,2023-12-10T00:00,12.6,82,0.0,,8.7,0,False
NDLS,2023-12-10T01:00,12.2,84,0.0,,9.4,0,False
NDLS,2023-12-10T02:00,11.9,84,0.0,,9.1,0,False
NDLS,2023-12-10T03:00,11.6,83,0.0,,9.9,0,False
NDLS,2023-12-10T04:00,11.4,82,0.0,,10.6,0,False
NDLS,2023-12-10T05:00,11.2,82,0.0,,11.2,0,False
NDLS,2023-12-10T06:00,10.8,86,0.0,,12.0,0,False
NDLS,2023-12-10T07:00,10.8,86,0.0,,14.1,0,False
NDLS,2023-12-10T08:00,12.8,78,0.0,,14.8,0,False
NDLS,2023-12-10T09:00,15.6,68,0.0,,11.9,0,False
NDLS,2023-12-10T10:00,18.2,60,0.0,,12.8,0,False
NDLS,2023-12-10T11:00,20.3,53,0.0,,15.3,0,False
NDLS,2023-12-10T12:00,21.6,45,0.0,,17.7,1,False
NDLS,2023-12-10T13:00,22.3,41,0.0,,18.0,3,False
NDLS,2023-12-10T14:00,22.5,39,0.0,,17.1,3,False
NDLS,2023-12-10T15:00,22.1,40,0.0,,16.1,0,False
NDLS,2023-12-10T16:00,20.8,46,0.0,,11.4,0,False
NDLS,2023-12-10T17:00,17.8,58,0.0,,9.7,0,False
NDLS,2023-12-10T18:00,16.8,64,0.0,,9.1,0,False
NDLS,2023-12-10T19:00,15.7,69,0.0,,9.2,0,False
NDLS,2023-12-10T20:00,14.9,72,0.0,,9.8,0,False
NDLS,2023-12-10T21:00,14.0,76,0.0,,8.5,0,False
NDLS,2023-12-10T22:00,13.2,79,0.0,,8.1,0,False
NDLS,2023-12-10T23:00,12.4,82,0.0,,7.3,0,False
NDLS,2023-12-11T00:00,11.4,86,0.0,,8.5,0,False
NDLS,2023-12-11T01:00,10.4,89,0.0,,10.1,0,False
NDLS,2023-12-11T02:00,10.1,89,0.0,,8.3,0,False
NDLS,2023-12-11T03:00,9.8,89,0.0,,6.7,0,False
NDLS,2023-12-11T04:00,10.0,89,0.0,,5.4,0,False
NDLS,2023-12-11T05:00,9.9,90,0.0,,5.7,0,False
NDLS,2023-12-11T06:00,9.1,95,0.0,,4.8,0,False
NDLS,2023-12-11T07:00,9.1,95,0.0,,5.8,0,False
NDLS,2023-12-11T08:00,11.9,86,0.0,,7.7,0,False
NDLS,2023-12-11T09:00,15.6,74,0.0,,4.0,0,False
NDLS,2023-12-11T10:00,18.4,63,0.0,,2.9,0,False
NDLS,2023-12-11T11:00,20.3,53,0.0,,2.6,0,False
NDLS,2023-12-11T12:00,21.4,47,0.0,,3.9,0,False
NDLS,2023-12-11T13:00,22.1,43,0.0,,5.4,0,False
NDLS,2023-12-11T14:00,22.3,40,0.0,,6.9,0,False
NDLS,2023-12-11T15:00,21.9,40,0.0,,7.7,0,False
NDLS,2023-12-11T16:00,20.4,56,0.0,,3.8,0,False
NDLS,2023-12-11T17:00,20.0,47,0.0,,3.9,0,False
NDLS,2023-12-11T18:00,19.5,48,0.0,,4.1,0,False
NDLS,2023-12-11T19:00,18.4,53,0.0,,4.7,0,False
NDLS,2023-12-11T20:00,16.7,61,0.0,,6.5,0,False
NDLS,2023-12-11T21:00,13.6,74,0.0,,9.0,0,False
NDLS,2023-12-11T22:00,12.3,78,0.0,,10.1,0,False
NDLS,2023-12-11T23:00,11.6,80,0.0,,9.8,0,False
NDLS,2023-12-12T00:00,10.8,83,0.0,,11.4,0,False
NDLS,2023-12-12T01:00,10.4,85,0.0,,10.5,0,False
NDLS,2023-12-12T02:00,10.3,86,0.0,,7.0,0,False
NDLS,2023-12-12T03:00,10.0,87,0.0,,7.3,0,False
NDLS,2023-12-12T04:00,9.9,87,0.0,,7.2,0,False
NDLS,2023-12-12T05:00,9.6,89,0.0,,7.2,0,False
NDLS,2023-12-12T06:00,9.3,91,0.0,,8.7,0,False
NDLS,2023-12-12T07:00,9.4,92,0.0,,7.9,0,False
NDLS,2023-12-12T08:00,12.7,81,0.0,,6.7,0,False
NDLS,2023-12-12T09:00,15.8,71,0.0,,4.7,0,False
NDLS,2023-12-12T10:00,18.5,62,0.0,,6.2,0,False
NDLS,2023-12-12T11:00,20.5,56,0.0,,6.3,0,False
NDLS,2023-12-12T12:00,21.7,52,0.0,,5.6,0,False
NDLS,2023-12-12T13:00,22.3,49,0.0,,3.5,0,False
NDLS,2023-12-12T14:00,22.8,44,0.0,,2.4,0,False
NDLS,2023-12-12T15:00,22.8,42,0.0,,3.3,0,False
NDLS,2023-12-12T16:00,21.4,68,0.0,,4.0,0,False
NDLS,2023-12-12T17:00,20.7,51,0.0,,4.0,0,False
NDLS,2023-12-12T18:00,19.4,52,0.0,,2.3,0,False
NDLS,2023-12-12T19:00,18.5,55,0.0,,2.4,0,False
NDLS,2023-12-12T20:00,17.7,59,0.0,,6.0,0,False
NDLS,2023-12-12T21:00,13.5,79,0.0,,9.5,0,False
NDLS,2023-12-12T22:00,12.7,84,0.0,,10.0,0,False
NDLS,2023-12-12T23:00,13.9,76,0.0,,7.8,0,False
NDLS,2023-12-13T00:00,13.3,77,0.0,,7.6,0,False
NDLS,2023-12-13T01:00,13.0,77,0.0,,7.1,0,False
NDLS,2023-12-13T02:00,12.1,81,0.0,,7.2,0,False
NDLS,2023-12-13T03:00,11.5,83,0.0,,7.2,0,False
NDLS,2023-12-13T04:00,11.4,82,0.0,,7.4,0,False
NDLS,2023-12-13T05:00,12.5,77,0.0,,5.6,0,False
NDLS,2023-12-13T06:00,12.3,84,0.0,,3.0,0,False
NDLS,2023-12-13T07:00,10.4,90,0.0,,4.7,0,False
NDLS,2023-12-13T08:00,13.1,83,0.0,,6.3,0,False
NDLS,2023-12-13T09:00,16.3,73,0.0,,3.6,0,False
NDLS,2023-12-13T10:00,18.9,64,0.0,,2.7,0,False
NDLS,2023-12-13T11:00,20.8,55,0.0,,3.7,0,False
NDLS,2023-12-13T12:00,21.9,49,0.0,,4.7,0,False
NDLS,2023-12-13T13:00,22.6,44,0.0,,7.1,0,False
NDLS,2023-12-13T14:00,22.8,41,0.0,,9.8,0,False
NDLS,2023-12-13T15:00,22.5,41,0.0,,10.3,0,False
NDLS,2023-12-13T16:00,21.3,46,0.0,,6.9,0,False
NDLS,2023-12-13T17:00,17.4,61,0.0,,8.7,0,False
NDLS,2023-12-13T18:00,17.3,55,0.0,,8.3,3,False
NDLS,2023-12-13T19:00,16.2,58,0.0,,7.9,3,False
NDLS,2023-12-13T20:00,14.9,64,0.0,,7.7,3,False
NDLS,2023-12-13T21:00,14.0,67,0.0,,9.0,1,False
NDLS,2023-12-13T22:00,13.1,71,0.0,,9.2,0,False
NDLS,2023-12-13T23:00,12.4,75,0.0,,8.9,0,False
NDLS,2023-12-14T00:00,11.6,80,0.0,,8.9,1,False
NDLS,2023-12-14T01:00,10.6,85,0.0,,10.0,2,False
NDLS,2023-12-14T02:00,10.4,86,0.0,,8.1,0,False
NDLS,2023-12-14T03:00,10.1,87,0.0,,6.8,3,False
NDLS,2023-12-14T04:00,9.9,88,0.0,,7.2,3,False
NDLS,2023-12-14T05:00,9.7,89,0.0,,7.9,0,False
NDLS,2023-12-14T06:00,9.9,90,0.0,,10.2,2,False
NDLS,2023-12-14T07:00,9.9,90,0.0,,10.5,2,False
NDLS,2023-12-14T08:00,12.1,82,0.0,,13.3,0,False
NDLS,2023-12-14T09:00,14.9,72,0.0,,11.2,0,False
NDLS,2023-12-14T10:00,17.6,62,0.0,,12.3,0,False
NDLS,2023-12-14T11:00,19.7,53,0.0,,14.6,1,False
NDLS,2023-12-14T12:00,21.1,45,0.0,,15.6,0,False
NDLS,2023-12-14T13:00,21.9,41,0.0,,16.1,1,False
NDLS,2023-12-14T14:00,22.1,40,0.0,,16.0,1,False
NDLS,2023-12-14T15:00,21.8,41,0.0,,15.6,3,False
NDLS,2023-12-14T16:00,20.5,48,0.0,,11.2,3,False
NDLS,2023-12-14T17:00,17.4,60,0.0,,8.4,2,False
NDLS,2023-12-14T18:00,16.0,67,0.0,,7.3,3,False
NDLS,2023-12-14T19:00,14.5,74,0.0,,7.4,2,False
NDLS,2023-12-14T20:00,13.6,77,0.0,,6.8,0,False
NDLS,2023-12-14T21:00,12.9,80,0.0,,7.2,3,False
NDLS,2023-12-14T22:00,12.4,81,0.0,,6.8,3,False
NDLS,2023-12-14T23:00,12.0,83,0.0,,7.2,3,False
NDLS,2023-12-15T00:00,10.8,88,0.0,,8.2,3,False
NDLS,2023-12-15T01:00,9.6,91,0.0,,9.8,3,False
NDLS,2023-12-15T02:00,9.3,91,0.0,,9.4,2,False
NDLS,2023-12-15T03:00,9.1,92,0.0,,7.3,3,False
NDLS,2023-12-15T04:00,8.9,92,0.0,,7.2,2,False
NDLS,2023-12-15T05:00,8.6,93,0.0,,6.6,2,False
NDLS,2023-12-15T06:00,7.5,93,0.0,,6.5,0,False
NDLS,2023-12-15T07:00,7.7,94,0.0,,4.7,2,False
NDLS,2023-12-15T08:00,10.5,85,0.0,,7.0,2,False
NDLS,2023-12-15T09:00,14.2,71,0.0,,4.3,0,False
NDLS,2023-12-15T10:00,17.3,60,0.0,,3.3,0,False
NDLS,2023-12-15T11:00,19.5,49,0.0,,3.1,1,False
NDLS,2023-12-15T12:00,21.0,42,0.0,,4.8,2,False
NDLS,2023-12-15T13:00,21.8,39,0.0,,6.6,3,False
NDLS,2023-12-15T14:00,22.1,39,0.0,,7.4,3,False
NDLS,2023-12-15T15:00,21.8,40,0.0,,8.1,3,False
NDLS,2023-12-15T16:00,20.3,49,0.0,,4.6,3,False
NDLS,2023-12-15T17:00,17.2,59,0.0,,7.6,3,False
NDLS,2023-12-15T18:00,17.7,58,0.0,,5.3,3,False
NDLS,2023-12-15T19:00,14.9,70,0.0,,7.6,3,False
NDLS,2023-12-15T20:00,13.4,76,0.0,,10.2,3,False
NDLS,2023-12-15T21:00,12.5,80,0.0,,9.4,3,False
NDLS,2023-12-15T22:00,12.8,75,0.0,,7.9,1,False
NDLS,2023-12-15T23:00,12.1,75,0.0,,8.3,2,False
NDLS,2023-12-16T00:00,10.9,79,0.0,,9.6,3,False
NDLS,2023-12-16T01:00,10.4,80,0.0,,9.7,3,False
NDLS,2023-12-16T02:00,9.9,82,0.0,,9.4,3,False
NDLS,2023-12-16T03:00,9.9,82,0.0,,8.1,3,False
NDLS,2023-12-16T04:00,9.2,85,0.0,,6.6,3,False
NDLS,2023-12-16T05:00,8.2,89,0.0,,5.8,3,False
NDLS,2023-12-16T06:00,7.7,92,0.0,,6.2,1,False
NDLS,2023-12-16T07:00,7.9,93,0.0,,4.7,1,False
NDLS,2023-12-16T08:00,10.9,83,0.0,,5.8,1,False
NDLS,2023-12-16T09:00,14.8,71,0.0,,3.4,1,False
NDLS,2023-12-16T10:00,18.1,58,0.0,,3.4,1,False
NDLS,2023-12-16T11:00,20.4,46,0.0,,6.3,3,False
NDLS,2023-12-16T12:00,21.5,42,0.0,,9.3,2,False
NDLS,2023-12-16T13:00,22.2,41,0.0,,11.4,1,False
NDLS,2023-12-16T14:00,22.3,39,0.0,,11.8,1,False
NDLS,2023-12-16T15:00,22.0,38,0.0,,12.1,0,False
NDLS,2023-12-16T16:00,20.7,43,0.0,,6.8,0,False
NDLS,2023-12-16T17:00,16.3,60,0.0,,10.0,0,False
NDLS,2023-12-16T18:00,17.4,53,0.0,,5.9,0,False
NDLS,2023-12-16T19:00,15.1,63,0.0,,7.7,0,False
NDLS,2023-12-16T20:00,15.1,63,0.0,,8.2,0,False
NDLS,2023-12-16T21:00,14.1,66,0.0,,8.3,0,False
NDLS,2023-12-16T22:00,12.0,75,0.0,,9.6,0,False
NDLS,2023-12-16T23:00,11.0,78,0.0,,10.4,0,False
NDLS,2023-12-17T00:00,10.3,80,0.0,,10.6,0,False
NDLS,2023-12-17T01:00,10.3,79,0.0,,9.8,0,False
NDLS,2023-12-17T02:00,12.1,70,0.0,,7.8,0,False
NDLS,2023-12-17T03:00,12.2,70,0.0,,6.6,0,False
NDLS,2023-12-17T04:00,12.0,71,0.0,,4.4,0,False
NDLS,2023-12-17T05:00,11.8,72,0.0,,2.5,0,False
NDLS,2023-12-17T06:00,9.5,86,0.0,,5.4,0,False
NDLS,2023-12-17T07:00,9.5,87,0.0,,5.4,0,False
NDLS,2023-12-17T08:00,12.1,77,0.0,,9.2,0,False
NDLS,2023-12-17T09:00,16.1,64,0.0,,7.3,0,False
NDLS,2023-12-17T10:00,19.0,55,0.0,,7.6,0,False
NDLS,2023-12-17T11:00,20.9,46,0.0,,9.3,0,False
NDLS,2023-12-17T12:00,22.0,42,0.0,,11.2,0,False
NDLS,2023-12-17T13:00,22.5,40,0.0,,12.2,0,False
NDLS,2023-12-17T14:00,22.6,39,0.0,,12.6,0,False
NDLS,2023-12-17T15:00,22.3,39,0.0,,12.6,0,False
NDLS,2023-12-17T16:00,21.1,44,0.0,,8.5,0,False
NDLS,2023-12-17T17:00,17.3,60,0.0,,7.3,0,False
NDLS,2023-12-17T18:00,16.8,59,0.0,,9.0,0,False
NDLS,2023-12-17T19:00,15.7,63,0.0,,8.7,0,False
NDLS,2023-12-17T20:00,14.5,67,0.0,,7.8,0,False
NDLS,2023-12-17T21:00,13.9,69,0.0,,8.6,0,False
NDLS,2023-12-17T22:00,13.0,73,0.0,,7.7,0,False
NDLS,2023-12-17T23:00,11.7,80,0.0,,8.1,0,False
NDLS,2023-12-18T00:00,11.1,84,0.0,,6.4,0,False
NDLS,2023-12-18T01:00,11.0,84,0.0,,6.9,0,False
NDLS,2023-12-18T02:00,10.5,86,0.0,,8.0,0,False
NDLS,2023-12-18T03:00,9.9,89,0.0,,9.0,0,False
NDLS,2023-12-18T04:00,9.5,90,0.0,,10.1,0,False
NDLS,2023-12-18T05:00,9.3,91,0.0,,10.5,0,False
NDLS,2023-12-18T06:00,9.1,93,0.0,,10.1,0,False
NDLS,2023-12-18T07:00,9.1,93,0.0,,11.2,0,False
NDLS,2023-12-18T08:00,11.1,84,0.0,,13.6,0,False
NDLS,2023-12-18T09:00,13.7,74,0.0,,12.2,0,False
NDLS,2023-12-18T10:00,16.4,64,0.0,,13.3,0,False
NDLS,2023-12-18T11:00,18.7,55,0.0,,15.5,0,False
NDLS,2023-12-18T12:00,20.3,47,0.0,,18.1,0,False
NDLS,2023-12-18T13:00,21.2,40,0.0,,19.9,0,False
NDLS,2023-12-18T14:00,21.5,36,0.0,,20.1,0,False
NDLS,2023-12-18T15:00,21.2,34,0.0,,19.9,0,False
NDLS,2023-12-18T16:00,20.2,38,0.0,,15.7,0,False
NDLS,2023-12-18T17:00,17.5,48,0.0,,11.8,0,False
NDLS,2023-12-18T18:00,15.9,56,0.0,,10.9,0,False
NDLS,2023-12-18T19:00,14.9,60,0.0,,12.3,0,False
NDLS,2023-12-18T20:00,14.1,61,0.0,,12.9,0,False
NDLS,2023-12-18T21:00,13.4,63,0.0,,12.5,0,False
NDLS,2023-12-18T22:00,12.6,65,0.0,,12.3,0,False
NDLS,2023-12-18T23:00,12.0,68,0.0,,12.6,0,False
NDLS,2023-12-19T00:00,11.6,69,0.0,,13.6,0,False
NDLS,2023-12-19T01:00,11.2,71,0.0,,13.3,0,False
NDLS,2023-12-19T02:00,10.8,72,0.0,,13.1,0,False
NDLS,2023-12-19T03:00,10.4,73,0.0,,13.0,0,False
NDLS,2023-12-19T04:00,9.9,75,0.0,,12.7,0,False
NDLS,2023-12-19T05:00,9.5,77,0.0,,12.8,0,False
NDLS,2023-12-19T06:00,8.7,87,0.0,,12.7,0,False
NDLS,2023-12-19T07:00,8.6,87,0.0,,13.1,0,False
NDLS,2023-12-19T08:00,10.4,79,0.0,,14.5,0,False
NDLS,2023-12-19T09:00,13.2,69,0.0,,12.7,0,False
NDLS,2023-12-19T10:00,15.9,60,0.0,,13.5,0,False
NDLS,2023-12-19T11:00,18.3,54,0.0,,15.5,0,False
NDLS,2023-12-19T12:00,20.0,48,0.0,,16.5,0,False
NDLS,2023-12-19T13:00,21.0,43,0.0,,17.1,0,False
NDLS,2023-12-19T14:00,21.5,40,0.0,,16.7,0,False
NDLS,2023-12-19T15:00,21.2,41,0.0,,16.8,0,False
NDLS,2023-12-19T16:00,20.0,46,0.0,,13.7,1,False
NDLS,2023-12-19T17:00,17.1,57,0.0,,11.4,0,False
NDLS,2023-12-19T18:00,15.8,61,0.0,,9.8,0,False
NDLS,2023-12-19T19:00,14.7,64,0.0,,10.5,1,False
NDLS,2023-12-19T20:00,14.0,66,0.0,,11.5,2,False
NDLS,2023-12-19T21:00,13.4,67,0.0,,11.6,0,False
NDLS,2023-12-19T22:00,12.7,69,0.0,,11.3,0,False
NDLS,2023-12-19T23:00,12.0,71,0.0,,10.7,1,False
NDLS,2023-12-20T00:00,11.4,74,0.0,,10.4,1,False
NDLS,2023-12-20T01:00,10.8,76,0.0,,10.1,2,False
NDLS,2023-12-20T02:00,10.2,78,0.0,,9.8,3,False
NDLS,2023-12-20T03:00,10.0,79,0.0,,10.5,3,False
NDLS,2023-12-20T04:00,9.7,80,0.0,,10.4,1,False
NDLS,2023-12-20T05:00,9.1,84,0.0,,9.1,2,False
NDLS,2023-12-20T06:00,7.9,90,0.0,,7.9,3,False
NDLS,2023-12-20T07:00,7.9,89,0.0,,9.0,3,False
NDLS,2023-12-20T08:00,10.0,80,0.0,,10.3,2,False
NDLS,2023-12-20T09:00,12.8,70,0.0,,7.6,3,False
NDLS,2023-12-20T10:00,15.5,61,0.0,,7.9,3,False
NDLS,2023-12-20T11:00,17.7,54,0.0,,9.4,3,False
NDLS,2023-12-20T12:00,19.2,49,0.0,,10.1,3,False
NDLS,2023-12-20T13:00,20.1,46,0.0,,11.2,3,False
NDLS,2023-12-20T14:00,20.4,45,0.0,,10.8,3,False
NDLS,2023-12-20T15:00,20.2,46,0.0,,11.8,3,False
NDLS,2023-12-20T16:00,19.2,50,0.0,,8.7,3,False
NDLS,2023-12-20T17:00,16.1,63,0.0,,6.9,3,False
NDLS,2023-12-20T18:00,15.5,67,0.0,,6.9,3,False
NDLS,2023-12-20T19:00,14.2,74,0.0,,7.1,3,False
NDLS,2023-12-20T20:00,13.3,78,0.0,,6.6,3,False
NDLS,2023-12-20T21:00,12.9,80,0.0,,5.8,3,False
NDLS,2023-12-20T22:00,11.9,85,0.0,,6.8,3,False
NDLS,2023-12-20T23:00,11.6,85,0.0,,6.6,3,False
NDLS,2023-12-21T00:00,11.2,86,0.0,,6.6,3,False
NDLS,2023-12-21T01:00,10.7,87,0.0,,7.2,3,False
NDLS,2023-12-21T02:00,9.7,91,0.0,,7.6,3,False
NDLS,2023-12-21T03:00,9.3,91,0.0,,6.5,3,False
NDLS,2023-12-21T04:00,9.1,92,0.0,,6.6,3,False
NDLS,2023-12-21T05:00,9.0,92,0.0,,7.4,3,False
NDLS,2023-12-21T06:00,8.1,95,0.0,,6.8,3,False
NDLS,2023-12-21T07:00,8.5,94,0.0,,6.4,3,False
NDLS,2023-12-21T08:00,10.6,86,0.0,,9.2,3,False
NDLS,2023-12-21T09:00,13.2,76,0.0,,6.3,3,False
NDLS,2023-12-21T10:00,15.9,67,0.0,,7.2,2,False
NDLS,2023-12-21T11:00,18.6,57,0.0,,9.7,1,False
NDLS,2023-12-21T12:00,20.3,50,0.0,,11.2,2,False
NDLS,2023-12-21T13:00,21.2,47,0.0,,12.5,3,False
NDLS,2023-12-21T14:00,21.6,45,0.0,,13.3,2,False
NDLS,2023-12-21T15:00,21.3,44,0.0,,13.3,3,False
NDLS,2023-12-21T16:00,20.2,49,0.0,,10.7,3,False
NDLS,2023-12-21T17:00,17.0,60,0.0,,8.4,2,False
NDLS,2023-12-21T18:00,16.3,65,0.0,,9.1,3,False
NDLS,2023-12-21T19:00,15.1,70,0.0,,8.2,3,False
NDLS,2023-12-21T20:00,13.9,76,0.0,,7.2,3,False
NDLS,2023-12-21T21:00,12.4,83,0.0,,7.8,1,False
NDLS,2023-12-21T22:00,11.4,88,0.0,,7.8,2,False
NDLS,2023-12-21T23:00,10.8,89,0.0,,7.0,0,False
NDLS,2023-12-22T00:00,10.2,91,0.0,,6.5,0,False
NDLS,2023-12-22T01:00,9.6,92,0.0,,6.9,0,False
NDLS,2023-12-22T02:00,8.9,93,0.0,,7.8,1,False
NDLS,2023-12-22T03:00,8.6,94,0.0,,7.4,0,False
NDLS,2023-12-22T04:00,8.0,95,0.0,,7.8,0,False
NDLS,2023-12-22T05:00,8.1,95,0.0,,5.7,0,False
NDLS,2023-12-22T06:00,7.5,96,0.0,,5.8,0,False
NDLS,2023-12-22T07:00,7.1,97,0.0,,5.5,0,False
NDLS,2023-12-22T08:00,9.8,90,0.0,,5.8,1,False
NDLS,2023-12-22T09:00,13.0,79,0.0,,3.4,3,False
NDLS,2023-12-22T10:00,16.0,69,0.0,,3.1,3,False
NDLS,2023-12-22T11:00,18.3,59,0.0,,2.7,3,False
NDLS,2023-12-22T12:00,19.9,50,0.0,,1.8,0,False
NDLS,2023-12-22T13:00,20.9,45,0.0,,3.0,3,False
NDLS,2023-12-22T14:00,21.4,44,0.0,,3.2,1,False
NDLS,2023-12-22T15:00,21.5,44,0.0,,1.8,1,False
NDLS,2023-12-22T16:00,20.4,52,0.0,,3.4,2,False
NDLS,2023-12-22T17:00,16.7,66,0.0,,7.6,3,False
NDLS,2023-12-22T18:00,16.6,69,0.0,,6.7,3,False
NDLS,2023-12-22T19:00,15.2,75,0.0,,7.7,0,False
NDLS,2023-12-22T20:00,13.8,83,0.0,,9.7,1,False
NDLS,2023-12-22T21:00,14.3,80,0.0,,7.8,0,False
NDLS,2023-12-22T22:00,15.1,76,0.0,,6.2,0,False
NDLS,2023-12-22T23:00,12.3,87,0.0,,6.9,0,False
NDLS,2023-12-23T00:00,11.4,90,0.0,,7.3,3,False
NDLS,2023-12-23T01:00,11.1,91,0.0,,5.7,2,False
NDLS,2023-12-23T02:00,11.1,92,0.0,,4.3,3,False
NDLS,2023-12-23T03:00,11.3,91,0.1,,8.7,51,False
NDLS,2023-12-23T04:00,12.6,85,0.2,,9.4,51,False
NDLS,2023-12-23T05:00,11.9,91,0.0,,5.4,2,False
NDLS,2023-12-23T06:00,12.3,88,0.0,,8.4,0,False
NDLS,2023-12-23T07:00,11.5,88,0.0,,7.9,0,False
NDLS,2023-12-23T08:00,13.2,84,0.0,,8.5,0,False
NDLS,2023-12-23T09:00,15.9,75,0.0,,5.2,0,False
NDLS,2023-12-23T10:00,18.3,67,0.0,,4.9,0,False
NDLS,2023-12-23T11:00,19.9,59,0.0,,4.3,0,False
NDLS,2023-12-23T12:00,21.0,53,0.0,,4.9,0,False
NDLS,2023-12-23T13:00,21.7,48,0.0,,4.8,0,False
NDLS,2023-12-23T14:00,22.1,46,0.0,,6.9,0,False
NDLS,2023-12-23T15:00,21.9,45,0.0,,7.3,0,False
NDLS,2023-12-23T16:00,21.0,50,0.0,,5.8,0,False
NDLS,2023-12-23T17:00,16.8,68,0.0,,9.0,0,False
NDLS,2023-12-23T18:00,17.3,68,0.0,,6.8,0,False
NDLS,2023-12-23T19:00,19.1,60,0.0,,2.8,0,False
NDLS,2023-12-23T20:00,18.2,64,0.0,,4.2,0,False
NDLS,2023-12-23T21:00,16.0,74,0.0,,6.4,0,False
NDLS,2023-12-23T22:00,15.5,77,0.0,,6.6,0,False
NDLS,2023-12-23T23:00,15.3,77,0.0,,4.9,0,False
NDLS,2023-12-24T00:00,15.1,78,0.0,,2.4,0,False
NDLS,2023-12-24T01:00,11.0,94,0.0,,7.5,0,False
NDLS,2023-12-24T02:00,10.6,95,0.0,,8.8,0,False
NDLS,2023-12-24T03:00,12.6,89,0.0,,5.8,0,False
NDLS,2023-12-24T04:00,12.7,88,0.0,,5.6,0,False
NDLS,2023-12-24T05:00,12.5,88,0.0,,4.1,0,False
NDLS,2023-12-24T06:00,11.1,92,0.0,,3.0,0,False
NDLS,2023-12-24T07:00,9.7,95,0.0,,4.0,0,False
NDLS,2023-12-24T08:00,12.0,92,0.0,,5.8,0,False
NDLS,2023-12-24T09:00,15.2,81,0.0,,2.2,0,False
NDLS,2023-12-24T10:00,18.5,68,0.0,,2.4,0,False
NDLS,2023-12-24T11:00,20.6,58,0.0,,1.5,2,False
NDLS,2023-12-24T12:00,21.9,52,0.0,,3.3,0,False
NDLS,2023-12-24T13:00,22.6,48,0.0,,5.1,0,False
NDLS,2023-12-24T14:00,22.9,46,0.0,,6.7,0,False
NDLS,2023-12-24T15:00,22.7,46,0.0,,8.7,0,False
NDLS,2023-12-24T16:00,21.7,51,0.0,,7.4,0,False
NDLS,2023-12-24T17:00,17.5,69,0.0,,9.2,0,False
NDLS,2023-12-24T18:00,17.3,74,0.0,,8.8,0,False
NDLS,2023-12-24T19:00,16.5,78,0.0,,6.8,0,False
NDLS,2023-12-24T20:00,15.6,82,0.0,,7.5,0,False
NDLS,2023-12-24T21:00,14.7,86,0.0,,7.4,0,False
NDLS,2023-12-24T22:00,13.3,90,0.0,,7.9,0,False
NDLS,2023-12-24T23:00,12.2,92,0.0,,8.0,0,False
NDLS,2023-12-25T00:00,12.2,91,0.0,,5.8,0,False
NDLS,2023-12-25T01:00,11.9,92,0.0,,6.8,0,False
NDLS,2023-12-25T02:00,11.5,93,0.0,,7.6,0,False
NDLS,2023-12-25T03:00,11.2,94,0.0,,7.6,0,False
NDLS,2023-12-25T04:00,11.0,94,0.0,,7.6,0,False
NDLS,2023-12-25T05:00,10.9,94,0.0,,8.4,0,False
NDLS,2023-12-25T06:00,10.7,95,0.0,,8.9,0,False
NDLS,2023-12-25T07:00,10.7,95,0.0,,10.1,0,False
NDLS,2023-12-25T08:00,12.4,90,0.0,,12.2,0,False
NDLS,2023-12-25T09:00,15.0,81,0.0,,9.4,0,False
NDLS,2023-12-25T10:00,17.7,71,0.0,,9.1,0,False
NDLS,2023-12-25T11:00,19.9,61,0.0,,9.5,0,False
NDLS,2023-12-25T12:00,21.5,54,0.0,,10.0,0,False
NDLS,2023-12-25T13:00,22.4,50,0.0,,9.7,0,False
NDLS,2023-12-25T14:00,22.9,48,0.0,,9.2,0,False
NDLS,2023-12-25T15:00,22.8,47,0.0,,8.7,0,False
NDLS,2023-12-25T16:00,21.9,51,0.0,,6.5,0,False
NDLS,2023-12-25T17:00,17.6,70,0.0,,9.1,0,False
NDLS,2023-12-25T18:00,16.9,75,0.0,,7.4,0,False
NDLS,2023-12-25T19:00,15.8,79,0.0,,8.0,0,False
NDLS,2023-12-25T20:00,14.9,84,0.0,,8.3,0,False
NDLS,2023-12-25T21:00,14.0,87,0.0,,8.2,0,False
NDLS,2023-12-25T22:00,13.2,89,0.0,,7.2,0,False
NDLS,2023-12-25T23:00,12.5,90,0.0,,6.9,0,False
NDLS,2023-12-26T00:00,11.8,92,0.0,,6.5,0,False
NDLS,2023-12-26T01:00,11.3,93,0.0,,6.3,0,False
NDLS,2023-12-26T02:00,10.8,94,0.0,,6.6,0,False
NDLS,2023-12-26T03:00,10.1,94,0.0,,7.7,1,False
NDLS,2023-12-26T04:00,9.5,95,0.0,,8.0,3,False
NDLS,2023-12-26T05:00,9.6,95,0.0,,5.8,3,False
NDLS,2023-12-26T06:00,10.0,94,0.0,,6.1,3,False
NDLS,2023-12-26T07:00,9.7,95,0.0,,5.8,3,False
NDLS,2023-12-26T08:00,11.8,89,0.0,,7.2,3,False
NDLS,2023-12-26T09:00,15.0,78,0.0,,4.7,3,False
NDLS,2023-12-26T10:00,17.7,67,0.0,,4.6,3,False
NDLS,2023-12-26T11:00,19.9,58,0.0,,5.3,3,False
